10	600
276	9924	433	16119
12	0474	197	7529
19	0759	197	7540
334	12067	1	0056
437	16272	8	0317
356	13053	8	0314
356	13051	334	12075
399	14761	86	3252
43	1671	197	7529
437	16267	43	1673
85	3221	419	15607
310	11095	12	0487
377	13866	12	0481
8	0317	19	0764
274	9850	208	7874
437	16275	359	13192
43	1672	391	14418
415	15441	86	3249
391	14447	143	5387
108	4031	197	7539
334	12068	97	3638
108	4030	419	15614
108	4031	143	5371
372	13697	359	13192
276	9924	402	14910
85	3233	399	14758
276	9924	391	14438
43	1671	197	7529
8	0319	391	14427
97	3638	1	0036
356	13055	19	0759
85	3214	391	14438
334	12068	97	3638
8	0319	197	7540
102	3790	334	12075
310	11091	103	3818
274	9862	205	7784
402	14903	419	15616
85	3220	165	6275
399	14760	197	7525
433	16119	143	5387
8	0319	334	12075
402	14909	433	16108
356	13052	433	16104
43	1675	424	15786
402	14899	12	0481
419	15609	12	0481
359	13194	1	0038
19	0748	334	12068
433	16105	103	3822
372	13696	102	3790
180	6876	19	0769
437	16275	12	0476
180	6866	8	0321
437	16264	19	0747
356	13058	108	4027
276	9924	402	14910
180	6876	402	14909
356	13056	424	15785
310	11092	334	12065
43	1671	12	0482
433	16112	419	15620
433	16105	399	14760
108	4030	19	0776
8	0315	334	12081
165	6256	433	16124
164	6227	433	16116
402	14909	359	13193
419	15610	334	12075
85	3214	419	15624
274	9827	197	7526
12	0481	424	15784
402	14908	419	15620
437	16282	43	1678
180	6876	19	0769
276	9933	19	0777
276	9924	391	14438
310	11095	12	0487
356	13051	334	12068
399	14774	424	15807
205	7784	359	13197
43	1677	8	0312
108	4028	1	0038
211	7934	276	9949
419	15610	205	7786
43	1675	103	3836
433	16110	8	0319
433	16105	12	0487
43	1678	334	12075
102	3790	391	14427
85	3221	334	12070
164	6227	359	13193
276	9949	143	5370
1	0051	197	7535
108	4025	43	1674
437	16263	86	3252
164	6227	359	13193
433	16112	359	13192
1	0040	197	7533
415	15440	12	0487
356	13058	205	7785
274	9845	1	0040
391	14418	103	3826
19	0746	12	0476
165	6282	8	0321
356	13051	12	0482
43	1678	197	7540
437	16282	1	0038
85	3213	1	0036
19	0747	86	3249
8	0319	12	0482
19	0769	197	7533
19	0759	334	12082
372	13696	97	3638
85	3221	19	0746
180	6857	399	14784
415	15440	12	0487
433	16104	424	15785
85	3214	164	6237
310	11096	437	16267
102	3795	165	6281
402	14903	359	13197
414	15408	15432
414	15413	15438
414	15414	15439
414	15412	15437
414	15410	15435
414	15409	15434
414	15407	15431
414	15411	15436
144	5420	5444
144	5416	5424
144	5409	5414
144	5448	5453
144	5421	5442
144	5425	5426
144	5418	5443
144	5435	5455
144	5415	5449
144	5432	5455
144	5434	5452
432	16095	16100
432	16079	16081
432	16085	16102
432	16099	16102
432	16070	16079
369	13571	13600
369	13576	13601
369	13580	13603
369	13569	13599
369	13575	13601
369	13578	13602
332	11974	11991
332	11969	11982
332	11993	11994
332	11964	12013
332	12003	12004
332	11982	11995
332	11974	11999
332	11969	11983
332	11964	11999
332	11996	12000
332	11972	11992
133	5006	5013
133	4992	5008
133	4991	5008
133	5007	5011
446	16652	16672
446	16666	16668
446	16655	16670
446	16658	16689
446	16653	16668
446	16687	16688
446	16663	16676
446	16658	16676
446	16645	16688
446	16653	16687
446	16645	16653
290	10313	10321
290	10296	10298
290	10298	10327
290	10300	10322
290	10325	10327
290	10296	10325
290	10297	10300
290	10313	10318
290	10304	10320
290	10311	10320
188	7213	7234
188	7202	7219
188	7205	7228
188	7217	7235
188	7207	7224
188	7218	7236
188	7202	7215
188	7204	7228
188	7202	7232
188	7208	7225
188	7222	7237
48	1859	1893
48	1863	1881
48	1859	1880
48	1863	1888
48	1888	1902
48	1882	1902
48	1859	1864
48	1863	1892
48	1863	1882
48	1881	1902
48	1892	1902
33	1310	1329
33	1314	1315
33	1321	1326
33	1331	1339
33	1324	1327
33	1328	1329
33	1324	1338
33	1315	1338
33	1324	1340
33	1316	1324
33	1323	1324
30	1207	1228
30	1194	1221
30	1191	1218
30	1188	1214
30	1210	1231
30	1189	1216
30	1195	1222
30	1204	1227
30	1190	1217
30	1196	1223
30	1212	1232
444	16558	16566
444	16562	16573
444	16547	16568
444	16578	16584
444	16562	16582
444	16561	16580
444	16540	16553
444	16555	16579
444	16580	16586
444	16542	16565
444	16544	16566
263	9452	9457
263	9444	9464
263	9457	9474
263	9436	9439
263	9440	9467
235	8539	8541
235	8538	8560
235	8556	8567
235	8549	8556
235	8538	8566
235	8561	8563
235	8533	8555
235	8556	8559
235	8543	8561
235	8555	8564
235	8545	8562
358	13137	13169
358	13128	13155
358	13150	13162
358	13162	13171
358	13141	13158
358	13143	13159
358	13162	13168
358	13154	13170
358	13137	13155
358	13136	13154
358	13154	13160
323	11606	11619
323	11607	11621
323	11610	11626
323	11601	11612
323	11611	11629
323	11609	11624
323	11598	11612
323	11594	11611
323	11605	11617
438	16328	16330
438	16297	16325
438	16316	16328
438	16300	16323
438	16315	16333
438	16329	16331
404	15000	15019
404	14993	15015
404	14995	15016
404	15003	15023
404	14999	15018
404	15001	15020
404	15001	15021
404	15003	15024
404	14998	15017
404	15002	15022
41	1633	1651
41	1626	1641
41	1623	1639
41	1632	1650
41	1614	1635
41	1619	1637
41	1621	1638
41	1628	1643
41	1631	1648
41	1616	1636
41	1627	1642
313	11226	11254
313	11227	11255
313	11225	11253
313	11228	11256
312	11180	11200
312	11198	11213
312	11177	11190
312	11196	11202
312	11202	11210
312	11212	11220
312	11200	11217
312	11197	11201
312	11177	11205
5	0198	0226
5	0202	0231
5	0201	0230
5	0199	0227
5	0200	0229
5	0197	0225
5	0203	0232
5	0195	0222
5	0196	0224
441	16431	16457
441	16409	16438
441	16404	16429
441	16421	16448
441	16410	16439
441	16424	16451
441	16413	16442
441	16430	16455
441	16418	16446
441	16415	16444
441	16425	16451
18	0735	0744
18	0701	0729
18	0718	0734
18	0712	0716
18	0739	0743
18	0720	0741
18	0718	0741
18	0719	0736
18	0708	0720
18	0728	0732
18	0723	0731
100	3756	3776
100	3775	3780
100	3749	3756
100	3766	3772
100	3753	3779
100	3772	3783
100	3762	3777
100	3780	3782
328	11826	11851
328	11825	11850
328	11838	11860
328	11827	11852
328	11824	11849
328	11830	11855
328	11836	11859
328	11834	11858
328	11829	11854
328	11832	11857
328	11841	11861
49	1930	1935
49	1912	1913
49	1933	1941
49	1907	1940
49	1917	1931
49	1916	1931
49	1924	1931
49	1915	1930
49	1929	1936
49	1908	1944
49	1936	1939
366	13479	13493
366	13457	13481
366	13473	13487
366	13478	13492
366	13468	13484
366	13476	13489
366	13463	13482
366	13474	13488
366	13467	13483
366	13477	13490
366	13472	13486
428	15923	15946
428	15937	15946
428	15928	15940
428	15924	15963
428	15935	15959
428	15944	15962
428	15928	15942
428	15955	15959
428	15923	15934
428	15934	15937
315	11309	11317
315	11307	11313
315	11308	11315
315	11310	11319
39	1564	1571
39	1563	1570
39	1560	1569
39	1559	1568
47	1831	1847
47	1834	1853
47	1818	1840
47	1820	1842
47	1823	1844
47	1835	1854
47	1837	1855
47	1826	1845
47	1833	1851
47	1832	1849
431	16035	16063
431	16038	16064
431	16039	16065
48	1892	30	1196
41	1626	366	13473
188	7202	41	1621
446	16663	323	11606
414	15410	328	11829
290	10304	444	16540
358	13154	18	0720
5	0203	18	0708
332	11996	428	15923
144	5434	404	15001
33	1310	441	16424
41	1626	18	0735
235	8538	441	16418
414	15414	444	16558
332	11974	358	13136
441	16424	366	13468
100	3772	428	15924
41	1626	49	1916
48	1859	428	15924
48	1882	328	11841
441	16415	431	16039
312	11196	428	15923
446	16663	49	1924
41	1623	366	13478
290	10297	312	11177
33	1324	47	1832
33	1316	404	14995
404	15000	428	15944
332	11964	428	15944
235	8545	323	11606
18	0708	366	13468
438	16315	18	0735
47	1820	431	16035
188	7205	366	13478
33	1328	366	13463
369	13580	33	1310
30	1195	441	16425
188	7205	323	11598
444	16542	404	14998
263	9444	428	15923
33	1315	358	13154
323	11598	41	1623
358	13154	323	11610
144	5415	41	1626
30	1194	5	0197
188	7208	47	1832
18	0720	47	1832
358	13141	428	15935
446	16652	404	15000
446	16663	41	1621
144	5415	312	11212
332	11974	30	1195
441	16413	428	15935
414	15409	39	1560
446	16658	323	11606
414	15408	5	0199
188	7208	441	16431
41	1632	18	0718
312	11180	431	16039
358	13143	366	13479
33	1316	5	0203
144	5415	188	7202
332	11974	358	13136
30	1195	41	1621
48	1888	358	13137
290	10300	328	11832
369	13580	33	1328
235	8556	41	1621
332	11974	33	1328
323	11607	41	1628
133	4992	444	16544
30	1195	441	16424
144	5409	441	16421
446	16658	100	3766
41	1631	428	15937
446	16658	441	16424
48	1892	358	13137
33	1310	441	16425
144	5416	328	11826
332	11996	49	1908
30	1204	366	13472
144	5416	313	11227
313	11226	18	0701
144	5448	328	11838
369	13580	33	1310
235	8545	323	11606
48	1863	49	1930
369	13578	404	15003
30	1196	404	15001
444	16555	100	3775
48	1859	358	13154
144	5415	312	11212
33	1310	41	1621
404	14993	441	16410
144	5418	30	1204
100	3766	366	13468
414	15409	438	16297
133	5007	100	3753
428	15935	47	1820
414	15407	332	11974
39	1559	47	1818
290	10311	48	1859
414	15407	332	11974
48	1882	30	1196
438	16300	313	11227
432	16085	33	1315
144	5425	235	8555
441	16410	39	1560
41	1621	328	11830
444	16562	49	1915
188	7204	428	15928
446	16663	323	11606
5	0202	328	11834
235	8538	441	16418
358	13128	404	15001
188	7202	49	1924
5	0203	441	16424
332	11972	441	16415
18	0701	428	15934
33	1314	438	16315
235	8538	366	13468
263	9440	100	3766
144	5434	48	1882
133	5007	290	10296
441	16415	328	11825
428	15923	47	1837
33	1324	312	11212
48	1888	30	1196
366	13474	428	15955
48	1881	358	13128
312	11200	428	15937
290	10304	18	0723
235	8543	18	0712
144	5409	438	16316
369	13578	438	16297
39	1563	47	1820
332	11964	328	11830
33	1315	358	13154
144	5415	235	8556
414	15411	328	11830
41	1616	366	13472
323	11594	441	16410
41	1631	428	15923
332	11969	39	1559
446	16658	100	3766
5	0201	100	3775
290	10311	18	0723
144	5434	48	1881
332	11974	438	16315
30	1207	323	11607
290	10311	444	16540
48	1859	235	8549
358	13141	431	16035
444	16542	441	16410
144	5409	323	11598
5	0196	39	1560
446	16663	49	1916
144	5415	18	0712
332	11993	441	16410
144	5409	328	11832
144	5416	404	14999
358	13154	100	3772
188	7208	441	16431
414	15410	144	5416
358	13137	366	13474
188	7202	49	1916
144	5432	48	1859
446	16645	328	11830
446	16663	366	13473
404	15001	5	0195
33	1316	358	13136
432	16095	328	11825
441	16418	366	13463
144	5409	438	16316
404	14993	428	15934
144	5434	47	1820
332	11996	428	15923
188	7204	438	16316
414	15414	41	1619
444	16558	312	11180
48	1892	39	1563
290	10311	438	16329
188	7202	49	1924
432	16099	18	0718
188	7208	18	0712
30	1191	438	16315
188	7202	18	0735
404	14998	441	16415
41	1632	49	1917
369	13569	428	15944
446	16652	33	1316
41	1621	366	13468
41	1614	5	0195
188	7213	312	11197
446	16666	312	11212
404	15003	431	16039
235	8539	312	11197
369	13578	438	16297
438	16316	39	1559
41	1623	431	16038
235	8545	41	1621
328	11836	428	15955
358	13137	366	13474
41	1626	100	3766
446	16655	428	15923
144	5434	328	11836
18	0712	49	1924
404	15002	441	16409
432	16095	404	14998
30	1196	441	16413
144	5435	18	0723
323	11611	18	0719
188	7202	41	1621
33	1314	404	14995
49	1924	47	1832
30	1204	328	11834
312	11180	441	16410
33	1328	41	1621
323	11607	315	11310
446	16645	33	1328
30	1196	404	15001
432	16099	323	11606
235	8556	323	11606
428	15923	315	11308
444	16561	18	0712
144	5448	444	16555
446	16653	358	13154
369	13578	404	15003
444	16540	358	13154
235	8533	47	1831
235	8543	47	1823
332	11974	5	0203
332	11974	366	13468
18	0719	100	3762
33	1310	5	0198
404	14993	313	11226
33	1316	358	13136
188	7202	18	0735
441	16424	47	1823
444	16561	263	9440
41	1619	39	1560
133	5007	290	10296
263	9457	47	1823
414	15412	30	1196
263	9440	323	11606
263	9444	312	11198
404	15003	100	3775
133	4991	431	16039
48	1892	428	15955
438	16329	428	15924
290	10300	428	15928
369	13580	438	16315
366	13474	431	16035
41	1616	366	13472
441	16431	366	13473
5	0203	441	16425
438	16315	18	0708
41	1632	49	1917
312	11180	431	16039
290	10297	438	16328
404	15001	428	15955
414	15413	441	16421
323	11594	18	0728
144	5415	432	16085
18	0728	39	1560
358	13141	41	1627
404	15001	428	15955
5	0196	18	0701
444	16540	235	8549
312	11200	428	15937
48	1863	49	1930
48	1882	358	13137
369	13578	312	11180
18	0723	428	15924
369	13571	290	10298
313	11226	5	0201
414	15412	369	13576
48	1892	428	15955
30	1204	328	11834
428	15928	47	1831
30	1194	328	11834
188	7204	323	11598
332	11969	5	0200
328	11838	431	16039
49	1912	428	15935
100	3780	47	1837
332	11964	366	13468
100	3766	366	13468
446	16658	188	7208
30	1196	328	11827
446	16663	41	1621
441	16424	18	0712
323	11594	328	11825
41	1616	328	11834
18	0712	366	13473
30	1189	5	0201
100	3749	366	13477
358	13128	404	15001
438	16297	41	1619
30	1189	438	16297
308	11032	11037
308	11021	11033
308	11008	11025
137	5140	5168
137	5138	5163
137	5139	5167
137	5138	5164
136	5100	5123
136	5114	5130
136	5117	5136
136	5113	5129
136	5116	5133
136	5103	5124
136	5115	5131
136	5109	5126
136	5104	5125
136	5110	5127
136	5111	5128
34	1356	1386
34	1343	1378
34	1368	1390
34	1375	1396
34	1372	1394
34	1359	1388
34	1348	1383
34	1373	1395
34	1369	1391
34	1374	1395
34	1344	1379
442	16466	16492
442	16463	16488
442	16464	16489
442	16467	16493
442	16469	16495
442	16461	16485
442	16465	16490
442	16471	16497
442	16461	16486
442	16470	16496
442	16472	16498
371	13644	13673
371	13645	13675
371	13645	13674
88	3334	3345
88	3338	3344
88	3339	3352
88	3340	3346
88	3337	3350
88	3336	3354
88	3339	3355
258	9239	9248
258	9238	9247
258	9227	9239
258	9254	9264
258	9254	9261
258	9240	9251
258	9255	9264
258	9255	9261
258	9240	9252
134	5022	5047
134	5019	5046
134	5037	5053
134	5026	5050
134	5018	5045
134	5038	5054
134	5017	5041
134	5030	5051
134	5039	5055
134	5040	5056
420	15643	15657
420	15646	15657
420	15642	15650
147	5534	5560
147	5537	5564
147	5537	5563
147	5536	5563
147	5535	5561
147	5530	5558
147	5536	5564
147	5533	5559
388	14309	14327
388	14296	14320
388	14304	14324
388	14314	14331
388	14310	14327
388	14303	14323
388	14301	14322
388	14308	14326
388	14293	14319
388	14313	14329
388	14305	14324
138	5189	5192
138	5171	5203
138	5183	5206
138	5177	5188
138	5183	5187
138	5174	5185
138	5177	5202
138	5208	5212
138	5199	5203
138	5186	5194
138	5189	5211
62	2455	2465
62	2460	2467
62	2452	2457
62	2454	2464
62	2426	2454
62	2464	2465
62	2454	2455
62	2442	2458
62	2447	2461
62	2453	2463
62	2446	2462
374	13746	13773
374	13769	13782
374	13745	13772
374	13768	13781
374	13757	13776
374	13747	13774
374	13765	13778
374	13762	13777
374	13766	13779
374	13764	13778
400	14814	14840
400	14802	14828
400	14812	14835
400	14809	14831
400	14813	14838
400	14803	14829
400	14811	14834
400	14810	14832
400	14808	14831
400	14804	14829
429	15992	16006
429	15982	15997
429	15979	15995
429	15993	16009
429	15970	15991
429	15967	15990
429	15972	15992
429	15991	16004
429	15969	15991
429	15966	15989
429	15981	15996
381	14027	14055
381	14045	14064
381	14036	14059
381	14048	14067
381	14029	14056
381	14026	14055
381	14042	14061
381	14040	14060
381	14024	14053
381	14025	14054
381	14047	14065
22	0871	0900
22	0870	0899
22	0868	0897
22	0866	0895
22	0872	0901
22	0869	0898
22	0864	0892
22	0873	0903
22	0866	0894
3	0116	0141
3	0125	0150
3	0123	0148
3	0117	0142
3	0120	0145
3	0119	0144
151	5700	5722
151	5698	5720
151	5697	5719
151	5704	5727
151	5702	5724
151	5695	5716
151	5699	5721
151	5705	5728
151	5696	5718
151	5701	5723
151	5687	5696
104	3877	3902
104	3881	3904
104	3896	3908
104	3900	3909
104	3890	3906
92	3470	3473
92	3486	3490
92	3471	3477
92	3480	3483
92	3476	3489
92	3474	3490
92	3481	3489
92	3471	3482
50	1951	1982
50	1968	1991
50	1966	1990
50	1956	1985
50	1961	1988
50	1950	1977
50	1964	1989
50	1958	1986
50	1957	1985
50	1960	1987
50	1954	1984
99	3737	3743
99	3710	3719
99	3709	3748
99	3712	3719
99	3706	3714
99	3708	3717
99	3712	3721
99	3708	3744
99	3707	3708
99	3714	3726
99	3710	3721
152	5729	5749
152	5736	5763
152	5735	5762
152	5734	5760
152	5731	5753
152	5732	5755
152	5733	5757
152	5730	5751
447	16696	16719
447	16695	16719
447	16692	16717
193	7431	7438
193	7401	7410
193	7404	7413
193	7433	7436
193	7430	7439
193	7428	7436
193	7424	7436
193	7412	7430
349	12772	12790
349	12765	12786
349	12752	12775
349	12754	12776
349	12750	12771
349	12747	12765
349	12770	12789
349	12749	12770
349	12766	12787
349	12761	12783
349	12751	12773
98	3659	3690
98	3665	3693
98	3661	3691
98	3678	3702
98	3672	3698
98	3671	3697
98	3670	3697
98	3678	3703
98	3656	3686
98	3671	3696
98	3667	3695
53	2090	2108
53	2067	2094
53	2065	2092
53	2085	2107
53	2082	2106
53	2066	2093
53	2080	2105
53	2070	2100
53	2076	2103
53	2077	2104
53	2073	2101
120	4502	4529
120	4509	4533
120	4511	4535
120	4526	4540
120	4507	4531
120	4525	4539
120	4527	4541
120	4512	4536
120	4499	4525
120	4524	4538
120	4505	4530
393	14510	14536
393	14509	14532
396	14657	14667
396	14642	14650
396	14666	14674
396	14652	14662
396	14655	14668
396	14628	14660
396	14672	14674
396	14639	14657
396	14657	14676
396	14631	14654
396	14634	14658
166	6300	6313
166	6310	6313
166	6304	6305
166	6300	6314
166	6301	6313
166	6299	6321
166	6299	6305
166	6304	6321
99	3712	396	14634
308	11008	447	16695
371	13644	62	2447
388	14314	22	0871
99	3710	120	4507
442	16461	147	5537
381	14045	22	0869
134	5019	420	15646
62	2426	53	2065
400	14804	3	0117
138	5189	22	0871
138	5177	22	0866
99	3710	98	3661
381	14048	92	3486
138	5199	429	15969
136	5117	442	16464
136	5109	388	14305
388	14305	3	0125
137	5140	374	13762
349	12765	396	14657
420	15642	166	6299
388	14310	381	14040
420	15646	400	14810
134	5026	53	2076
193	7433	349	12750
136	5111	34	1348
400	14814	193	7428
388	14314	374	13762
152	5736	193	7430
138	5183	53	2065
349	12765	166	6300
442	16472	388	14310
92	3486	166	6300
136	5113	388	14310
374	13769	166	6304
388	14310	22	0866
374	13765	349	12751
92	3474	99	3710
420	15646	147	5537
349	12765	396	14657
147	5533	53	2067
258	9240	53	2090
151	5700	104	3900
138	5199	393	14509
34	1369	396	14657
381	14047	166	6300
381	14040	98	3659
349	12750	396	14639
420	15642	429	15991
349	12765	98	3670
442	16461	22	0869
99	3708	396	14666
136	5109	371	13645
134	5026	120	4505
22	0864	3	0123
388	14309	396	14672
136	5113	62	2447
34	1369	166	6300
50	1960	166	6304
152	5731	53	2067
53	2077	393	14510
258	9238	166	6310
50	1968	396	14652
136	5109	3	0116
137	5139	442	16466
429	15991	50	1960
374	13768	349	12754
88	3337	388	14308
137	5138	349	12751
442	16464	400	14812
136	5113	120	4505
138	5208	151	5701
137	5138	120	4502
258	9238	166	6301
34	1359	349	12754
308	11008	381	14025
136	5115	62	2464
420	15642	429	15991
34	1348	22	0864
88	3337	388	14308
400	14809	447	16696
442	16470	99	3709
134	5030	193	7431
388	14314	151	5696
104	3877	99	3712
388	14309	381	14047
308	11021	98	3659
388	14310	400	14814
151	5701	98	3670
98	3661	396	14631
381	14026	152	5733
381	14040	50	1951
3	0117	349	12749
138	5189	50	1951
442	16472	166	6300
62	2426	120	4511
120	4525	166	6310
136	5113	138	5177
34	1356	151	5695
442	16465	447	16695
447	16692	120	4507
193	7433	396	14666
88	3338	400	14812
258	9240	120	4527
147	5536	374	13745
134	5018	396	14634
3	0120	152	5733
388	14303	193	7428
34	1359	3	0125
442	16461	3	0123
3	0123	152	5735
53	2077	393	14510
429	15981	447	16695
137	5140	50	1951
136	5104	138	5183
381	14042	396	14634
442	16461	22	0869
308	11021	98	3671
138	5171	447	16695
147	5537	400	14804
381	14048	92	3474
104	3877	120	4511
134	5037	166	6304
88	3336	134	5019
3	0125	98	3665
349	12747	396	14639
400	14802	53	2065
134	5026	388	14309
34	1348	442	16470
447	16696	349	12751
138	5183	447	16692
3	0120	53	2066
308	11021	98	3659
442	16461	99	3709
442	16472	99	3708
396	14655	166	6304
98	3661	166	6301
99	3710	447	16696
136	5116	98	3656
420	15643	53	2066
92	3486	166	6300
400	14808	393	14509
3	0123	349	12749
429	15982	381	14045
442	16472	134	5040
99	3710	98	3661
258	9238	381	14048
34	1344	349	12752
442	16461	147	5536
388	14309	374	13757
151	5699	50	1961
120	4525	166	6300
50	1964	349	12765
429	15991	381	14048
134	5018	138	5183
442	16461	147	5536
349	12765	98	3671
371	13645	400	14812
193	7404	396	14657
374	13768	151	5697
308	11008	393	14509
136	5110	381	14042
388	14313	396	14652
92	3470	152	5735
104	3890	193	7401
388	14305	349	12754
136	5117	98	3665
388	14310	22	0866
371	13645	147	5530
400	14804	53	2066
374	13769	98	3661
104	3877	53	2065
50	1957	98	3670
400	14808	152	5730
371	13645	152	5734
34	1356	98	3667
400	14811	396	14666
374	13766	50	1961
99	3712	396	14634
138	5177	22	0866
429	15979	22	0871
442	16461	99	3709
88	3334	349	12750
388	14301	22	0869
134	5026	99	3708
381	14045	22	0869
442	16467	138	5189
442	16467	396	14672
388	14303	99	3708
34	1373	258	9239
381	14042	120	4507
442	16464	349	12754
138	5171	62	2464
134	5026	396	14639
136	5113	193	7424
34	1356	22	0869
34	1343	134	5019
374	13762	396	14666
136	5113	99	3708
34	1343	3	0117
374	13747	429	15967
374	13762	396	14666
34	1372	151	5699
136	5110	53	2073
374	13764	166	6310
374	13764	99	3712
374	13747	152	5729
136	5110	400	14808
442	16471	88	3339
134	5040	138	5189
34	1368	134	5039
88	3338	381	14036
104	3881	92	3474
388	14314	166	6300
151	5701	98	3671
400	14814	99	3708
442	16465	396	14634
134	5018	400	14802
136	5115	396	14634
22	0868	120	4507
34	1348	22	0864
62	2447	22	0866
134	5038	381	14045
193	7424	53	2070
400	14802	447	16692
442	16463	400	14811
136	5109	147	5535
134	5037	166	6304
34	1356	50	1961
349	12752	166	6298
147	5536	22	0864
138	5171	62	2455
138	5208	98	3678
62	2464	104	3881
136	5100	147	5537
374	13747	193	7428
374	13764	396	14631
138	5183	349	12751
120	4505	396	14672
50	1960	166	6299
447	16692	396	14634
134	5037	98	3661
34	1369	98	3670
400	14814	193	7428
62	2442	349	12770
138	5177	400	14814
388	14308	120	4509
147	5536	381	14026
62	2426	99	3710
34	1343	134	5019
136	5113	98	3659
50	1954	120	4512
104	3890	166	6304
147	5534	429	15967
88	3336	92	3470
62	2447	349	12750
374	13745	3	0117
381	14027	152	5733
442	16461	134	5019
34	1374	120	4527
381	14040	193	7428
381	14045	3	0123
62	2464	400	14809
88	3337	22	0870
371	13645	134	5022
137	5139	442	16466
308	11021	388	14310
50	1951	396	14666
134	5017	400	14810
381	14027	152	5733
147	5537	381	14027
388	14301	3	0123
371	13644	151	5687
50	1950	349	12752
34	1369	50	1964
374	13765	104	3881
151	5696	104	3896
104	3877	99	3710
374	13765	99	3712
442	16471	134	5030
88	3334	349	12747
147	5537	22	0864
34	1356	50	1961
442	16461	147	5536
388	14305	53	2077
371	13645	381	14036
138	5183	99	3710
134	5040	50	1957
138	5189	98	3671
442	16472	50	1951
388	14304	3	0125
136	5110	138	5171
34	1343	22	0869
22	0869	349	12749
62	2447	396	14672
371	13644	138	5177
134	5038	50	1954
34	1348	400	14813
374	13762	429	15979
98	3665	120	4524
