10	250
6418193	3	22
6418193	3	8
6418193	12	22
2932967	3	4460267	41
2937132	2	3409535	7
2937132	14	4391099	30
2937132	2	4317522	1
2937132	14	4488042	24
2937132	14	3220499	5
2937132	2	3004078	8
2942487	2	4436641	2
2942487	14	3946231	12
2942487	1	3211360	26
2951481	9	4268157	13
2951481	9	4097598	7
2951481	9	3057402	5
2953664	16	3949170	20
2953664	16	2976716	40
2953664	16	2978873	22
2953664	16	3801884	1
2958549	12	3004078	8
2958549	11	5375322	2
2965271	13	4476394	80
2965271	22	3019017	3
2965271	13	5652218	34
2965271	13	3260333	15
2966102	13	4566652	12
2966102	109	4522267	29
2969725	19	5375322	12
2969725	36	3017222	23
2969725	2	5211815	31
2969725	7	4065744	13
2974788	11	4770772	17
2974788	12	3499448	34
2974788	3	3624302	40
2974788	3	4872706	60
2974788	11	3241371	21
2974788	16	3949170	8
2976716	37	3444884	10
2976716	20	5549723	17
2976716	55	4716572	1
2978873	22	3956954	29
2988609	39	3801884	1
2988609	50	5134284	10
2988609	50	3241371	21
2999419	1	4391099	8
2999419	1	3986145	18
2999419	15	4488042	18
2999419	15	3004078	8
3004078	8	3590487	16
3004078	8	3024995	7
3004078	8	4723564	18
3004078	8	3019017	15
3004078	8	3413127	2
3008065	8	3927701	45
3008065	5	5178348	14
3016021	25	5652218	34
3017222	23	4553772	7
3017222	23	3956954	16
3017222	23	5211815	11
3017222	23	4460267	2
3018185	62	3725828	13
3018185	52	5211815	11
3019017	10	4317522	1
3019017	17	4522267	16
3019017	2	3986145	7
3019017	15	3682083	11
3024995	12	3341101	2
3024995	12	4164659	4
3024995	1	4065744	13
3024995	1	3485845	15
3024995	1	5134284	18
3024995	7	4872706	72
3028129	18	4488042	18
3028129	18	4573256	11
3028129	18	5083794	27
3037833	5	3260333	15
3037833	5	4566652	12
3041648	18	4263992	2
3041648	22	3801884	1
3057402	5	4097598	7
3057402	6	3485845	15
3057402	5	4553772	7
3103457	5	6188016	5
3103457	30	4533198	31
3103457	70	4356583	27
3103457	59	5134284	10
3117836	16	3747914	47
3148203	1	6305385	2
3148203	26	4097598	7
3148203	24	4566652	15
3148203	36	3590487	12
3183762	3	4668986	16
3183762	39	4522267	29
3183762	24	3644280	12
3187320	9	3500398	26
3187320	9	3485229	18
3187320	13	4460267	19
3187320	16	4573256	7
3187320	13	3956954	1
3187320	13	3489819	1
3211360	20	3238628	2
3220499	7	3994408	66
3238628	2	4488042	18
3241371	21	4568815	21
3241371	2	5153308	17
3260333	9	4391099	11
3272417	3	4668986	16
3289900	31	3489824	10
3289900	31	4483476	48
3289900	28	4723564	5
3289900	31	3500398	12
3341101	11	3444884	15
3341101	2	3590487	16
3355687	17	3625065	22
3355687	17	4268157	20
3355687	17	3927701	44
3355687	17	4976467	15
3355687	17	4274281	11
3374849	18	3431242	10
3374849	18	4460267	41
3374849	4	6305385	2
3408336	5	3644280	2
3408336	1	3927701	44
3408336	9	4274281	11
3408336	2	3500398	26
3413127	25	4872706	25
3413127	46	5283241	9
3427195	6	3485229	18
3427195	1	3919369	4
3427195	5	4268157	29
3431242	14	4668986	7
3431242	10	3811523	15
3444884	10	3598310	12
3444884	10	5266282	14
3446691	6	4483476	20
3446691	15	6418193	12
3446691	6	3994408	47
3471005	12	5178348	14
3471005	12	5266282	9
3485229	3	5725535	8
3485229	10	6383100	12
3485229	3	3919369	2
3485845	19	3595501	218
3485845	19	5266282	14
3485845	19	4716572	18
3485845	15	4047015	18
3485845	15	3499448	34
3489819	24	4164659	28
3489819	18	3625065	3
3489819	17	5961035	13
3489824	6	4274281	9
3489824	10	5423912	17
3489824	12	3500398	49
3499448	37	5725535	8
3500398	14	5554445	32
3500398	12	4553772	7
3500398	26	4483476	48
3586035	3	4317522	1
3586035	3	3595501	14
3586035	20	3725828	26
3590487	27	4568815	17
3595501	119	6418193	3
3595501	8	3919369	4
3595501	218	5083794	27
3598310	12	3946231	12
3598310	12	4391099	29
3598310	12	4687936	2
3598310	12	4274281	17
3624302	44	4566652	12
3624302	44	6418193	22
3624302	37	4566652	12
3625065	22	6418193	8
3625065	1	4391099	36
3625065	3	5083794	5
3644280	2	5350882	11
3644280	12	4573256	11
3682083	19	4047015	16
3682083	11	3747914	92
3682083	19	3986145	10
3682083	19	3946231	9
3682083	6	3986145	7
3682083	19	4872706	72
3725828	21	6266630	6
3725828	13	5350882	11
3725828	32	4488042	24
3747914	37	4483476	8
3747914	19	5652218	38
3747914	10	4460267	2
3801884	12	4065744	7
3801884	12	5423912	17
3801884	1	4317522	1
3801884	1	5961035	13
3811523	15	5266282	14
3811523	15	4668986	7
3919369	2	4488042	24
3919369	4	5423912	17
3927701	44	5083794	10
3927701	45	4488042	24
3927701	45	5902240	5
3949170	12	4263992	18
3994408	4	5652218	34
4047015	16	4533198	31
4047015	16	4568815	21
4047015	18	4268157	13
4047015	18	4687936	2
4047015	16	4976467	9
4065744	7	4488042	24
4065744	13	5350882	11
4065744	7	6383100	11
4097598	12	6305385	15
4097598	12	5652218	18
4097598	7	4391099	16
4097598	12	5134284	10
4164659	13	5153308	13
4164659	21	5554445	24
4263992	18	6188016	5
4268157	20	4687936	7
4274281	11	4356583	15
4317522	1	5725535	8
4356583	7	4716572	4
4391099	29	4573256	28
4391099	29	4668986	7
4460267	41	5554445	38
4476394	8	4488042	24
4481235	13	5178348	11
4481235	13	4573256	7
4483476	48	5178348	5
4488042	24	5266282	1
4522267	25	4723564	6
4568815	21	6383100	12
4573256	7	5134284	18
4651833	6	5961035	6
4723564	18	5266282	14
4770772	23	5902240	5
4770772	5	5652218	35
4976467	15	5134284	18
5083794	27	6305385	2
5100367	9	5554445	12
5178348	13	5549723	17
5178348	3	5554445	32
5178348	5	5652218	34
5178348	11	5283241	1
5211815	40	6305385	2
5283241	1	5725535	8
5283241	4	6188016	5
5375322	2	5902240	12
5375322	2	6266630	6
5423912	17	6418193	22
5423912	17	6383100	7
5554445	32	5725535	8
5902240	4	5961035	6
6305385	15	6418193	8
2936228	9	21
2936228	9	22
2946516	7	16
2946516	5	18
2946516	7	18
2946893	21	52
2946893	38	54
2946893	41	54
2953628	9	13
2972478	6	34
2972478	4	13
2972478	13	34
2972478	6	13
2972478	6	30
2985110	14	45
2985110	8	45
2985110	8	49
2985110	3	49
2989134	5	8
2989134	1	5
2989134	8	13
2989134	6	8
3013578	14	19
3013578	10	14
3013578	17	22
3013578	17	19
3020898	17	23
3020898	23	26
3034285	8	19
3034285	8	21
3034285	19	21
3041217	13	18
3041468	2	11
3041468	2	8
3045861	5	11
3066543	1	23
3066543	1	18
3066543	1	2
3077700	12	19
3085576	5	48
3100933	19	30
3100933	11	19
3100933	6	11
3100933	2	6
3103539	4	9
3103539	17	22
3103539	3	9
3103539	4	17
3119454	5	22
3119454	11	19
3119454	10	22
3119454	5	10
3119454	5	19
3127000	7	9
3127187	7	36
3127187	36	44
3127187	24	44
3127187	21	44
3130829	4	9
3130829	6	13
3130829	4	15
3130829	9	15
3132111	5	8
3132111	1	5
3132111	1	8
3150133	19	21
3164017	33	37
3164017	2	41
3164017	20	37
3190384	45	59
3190384	35	59
3237024	5	7
3284401	1	17
3284401	6	17
3299616	43	78
3299616	56	73
3299616	15	56
3316483	18	25
3317479	2	81
3317479	61	77
3317479	1	81
3333669	31	32
3333669	23	32
3333669	21	31
3341026	10	15
3344404	18	40
3344404	14	18
3361017	8	17
3374198	38	42
3374198	38	41
3374198	28	41
3377021	12	14
3384931	5	16
3384931	1	16
3387844	49	62
3387844	54	70
3387844	44	70
3387844	21	65
3387844	62	68
3391119	11	15
3411754	7	56
3411754	7	40
3411754	24	56
3432141	1	13
3432505	4	13
3432505	13	17
3470692	9	26
3470692	5	22
3470692	5	9
3525133	2	19
3525133	2	23
3561761	26	38
3561761	13	33
3561761	33	48
3561761	14	38
3561761	14	15
3593738	16	24
3593738	8	37
3593738	16	19
3593738	19	24
3593738	8	16
3598625	21	23
3637755	1	5
3637755	5	10
3652842	5	18
3655754	19	30
3655754	19	25
3655754	19	41
3655754	25	30
3665787	6	7
3692558	4	11
3692558	4	17
3692558	11	17
3732046	1	37
3732046	1	16
3772243	12	23
3772243	30	56
3772243	36	53
3772243	60	62
3772243	44	53
3772243	12	44
3784252	3	12
3784252	8	12
3785067	10	20
3794498	1	12
3794498	3	7
3794498	14	15
3794498	7	14
3849842	5	15
3849842	5	21
3867285	21	55
3867285	47	59
3867285	44	63
3867285	15	47
3867285	2	65
3867285	55	63
3867285	44	59
3891097	7	9
3949052	15	25
4049315	7	14
4049315	21	25
4049315	7	21
4049315	24	25
4049315	21	24
4049315	14	21
4049315	24	33
4049315	14	25
4122314	6	57
4122314	31	86
4122314	21	57
4129745	14	31
4129745	6	31
4129745	56	57
4129745	2	31
4129745	14	41
4129745	31	57
4152547	22	32
4152547	17	32
4194830	11	18
4256099	7	21
4271632	2	3
4271632	5	11
4304239	38	48
4304239	21	48
4304239	38	44
4304239	24	38
4348533	8	38
4348533	14	55
4389000	12	16
4435720	10	18
4435720	2	4
4470846	3	12
4500258	8	16
4500258	5	8
4517623	11	27
4517623	17	18
4527107	7	14
4527107	14	23
4529293	12	14
4591670	18	35
4591670	57	65
4591670	35	55
4591670	57	62
4683748	6	18
4683748	6	15
4683748	18	21
4683748	6	21
4690180	3	11
4690180	11	12
4708023	10	16
4722219	1	20
4932304	9	11
4932304	11	26
4939017	7	37
4939017	7	27
5037999	17	18
5040896	11	28
5040896	5	11
5040896	9	28
5040896	6	9
5040896	6	11
5097279	1	2
5097279	2	28
5097279	1	28
5101061	9	13
5117177	18	50
5117177	14	50
5117177	14	38
5117177	38	50
5117177	43	50
5117177	18	39
5121337	3	15
5121337	15	24
5157403	4	14
5157403	14	22
5157403	10	22
5230942	15	17
5293695	12	18
5293695	1	12
5293695	1	18
5293695	5	18
5336712	4	5
5336712	4	16
5490181	6	11
5490181	7	11
5559738	17	22
6189742	22	48
6189742	26	40
6189742	22	26
6353801	14	16
2936228	21	3387844	54
2936228	22	5040896	11
2936228	21	5438205	19
2942548	11	5431622	10
2942548	11	3867285	59
2942548	11	5251016	7
2942548	11	4708023	16
2946516	5	5230942	15
2946516	5	3374198	38
2946516	5	3020898	26
2946516	16	4321164	17
2946516	7	4194830	18
2946893	41	3341026	15
2946893	21	3377021	14
2946893	21	3361017	14
2946893	38	4527107	2
2946893	41	3040011	16
2953628	9	3849842	17
2972478	6	4517623	9
2972478	30	4122314	6
2972478	4	3794498	7
2985110	8	4025482	16
2985110	14	4722219	20
2985110	49	5438205	19
2989134	6	3377021	14
3013578	22	4708023	16
3013578	16	6189742	48
3020713	5	4435720	18
3020713	5	4298048	18
3020713	5	3384931	5
3020713	5	4722219	1
3020898	5	5101061	9
3020898	23	3361017	17
3020898	27	3849842	21
3034285	22	4298048	18
3034285	21	3637755	5
3036914	2	3384931	1
3036914	2	5251016	7
3036914	2	3784252	8
3036914	2	5438205	19
3040011	16	3772243	23
3040011	16	4321164	17
3040011	16	5230942	17
3040011	16	3341026	15
3040011	16	3127187	36
3040011	16	3344404	14
3040011	16	3103539	22
3041217	18	3150133	21
3041217	13	4298048	18
3041217	18	5293695	18
3041217	18	5097279	2
3041468	8	3123304	10
3042046	19	3384931	1
3042046	19	3237024	5
3042046	19	3237024	7
3042046	19	3045861	11
3045861	11	4722219	20
3045861	11	3794498	10
3045861	11	3299616	55
3045861	11	3384931	5
3045861	11	6353801	11
3047888	2	5040896	11
3047888	7	6189742	22
3047888	7	5438205	19
3047888	7	5336712	5
3047888	2	4591670	35
3047888	2	4256099	21
3066543	2	3363032	9
3066543	37	3692558	17
3066543	2	4589825	13
3066543	18	3432141	13
3066543	37	3802966	7
3066543	37	3085576	44
3072349	24	3284401	17
3072349	24	3377021	14
3077700	19	3237024	5
3077700	19	5037999	17
3077700	12	3237775	17
3077700	19	3119454	10
3085576	44	3100933	11
3085576	3	3652842	18
3085576	19	6189742	48
3085576	48	5101061	9
3100933	11	5490181	11
3100933	19	3652842	18
3103539	4	3181675	13
3103539	9	3779137	6
3119454	22	3849842	15
3119454	11	4304239	44
3119454	19	4152547	13
3123304	10	5559738	17
3123304	10	3391119	15
3123304	10	3127000	7
3123304	10	4517623	18
3127000	7	3891097	9
3127000	7	4529293	14
3127187	39	5101061	9
3127187	44	5336712	16
3130829	6	3525133	19
3130829	4	5105498	43
3130829	6	3333669	31
3130829	4	4500258	8
3132111	5	4517623	9
3132111	8	3317479	5
3132111	8	3432505	17
3132111	5	4470846	3
3150133	19	4527107	2
3150133	21	3794498	7
3150133	19	5157403	10
3164017	33	3177270	8
3164017	33	3284401	17
3164017	2	6353801	14
3177270	8	3317479	1
3181675	8	4891959	13
3181675	8	3598625	5
3190384	45	3361017	14
3190384	59	3374198	35
3190384	45	3665787	6
3237024	7	5101061	13
3237024	7	3794498	14
3237024	7	5559738	22
3237775	17	4589825	13
3237775	17	3794498	3
3284401	17	3665787	6
3284401	6	5101061	9
3299616	78	5101061	13
3316483	18	4527107	2
3317479	93	4298048	18
3317479	1	6353801	11
3317479	15	3726614	18
3333669	11	3378700	8
3333669	21	4348533	8
3333669	21	4470846	12
3341026	10	3411754	24
3341026	10	4591670	18
3341026	15	5105498	4
3344404	14	5040896	28
3361017	14	5490181	6
3363032	9	3726614	18
3374198	38	4304239	38
3374198	35	4858020	14
3374198	42	3726614	18
3377021	12	4527107	2
3377021	14	4722219	1
3377021	14	3867285	15
3378700	8	4478322	23
3384931	5	3652842	18
3384931	5	5097279	1
3384931	5	5431622	10
3387844	49	3949052	25
3387844	54	3867285	65
3387844	21	4591670	31
3391119	15	3692558	4
3391119	11	4527107	23
3411754	56	3779137	6
3432141	1	4527107	14
3432141	13	4589825	13
3432505	13	3598625	21
3432505	4	3867285	21
3432505	17	5251016	7
3470692	22	4304239	48
3470692	32	5121337	3
3470692	26	6353801	16
3470692	9	3593738	19
3525133	2	4527107	14
3525133	2	6189742	48
3525133	2	5117177	38
3561761	26	6353801	11
3561761	15	4500258	16
3593738	19	4389000	12
3593738	8	5037999	18
3598625	21	5040896	11
3598625	21	4348533	28
3598625	5	4470846	3
3598625	21	4256099	21
3637755	10	6189742	48
3637755	10	5490181	6
3637755	10	6189742	40
3637755	5	5251016	7
3652842	5	5037999	17
3655754	30	4129745	57
3655754	30	3867285	63
3692558	17	4389000	12
3726614	18	4435720	21
3726614	18	3779137	6
3732046	37	4049315	7
3732046	16	5293695	18
3772243	44	3849842	5
3784252	3	4529293	12
3784252	3	4589825	4
3784252	12	4858020	14
3784252	3	5097279	2
3785067	10	5101061	13
3785067	18	5097279	1
3785067	10	4389000	12
3785067	18	3849842	21
3794498	10	4527107	23
3802966	7	5105498	19
3802966	7	5336712	5
3802966	7	3891097	7
3802966	7	4025482	16
3849842	21	5040896	9
3867285	59	4478322	23
3867285	53	4049315	33
3891097	7	4025482	16
3891097	7	5438205	19
3891097	9	5157403	10
3949052	15	4722219	20
3949052	15	5513628	5
3949052	15	4478322	23
4025482	16	5336712	4
4049315	25	5157403	10
4049315	21	4470846	12
4049315	14	5117177	50
4049315	14	5105498	19
4122314	57	4298048	18
4129745	41	4722219	1
4152547	22	6353801	12
4194830	18	5230942	17
4194830	11	5230942	15
4256099	21	4708023	10
4321164	17	5040896	5
4348533	28	4478322	23
4435720	4	5513628	5
4470846	12	4722219	20
4478322	23	4939017	39
4478322	23	4683748	6
4478322	23	5559738	22
4500258	5	4529293	14
4517623	9	5251016	7
4517623	27	6189742	41
4517623	18	4939017	48
4527107	2	5490181	6
4529293	12	5513628	5
4529293	14	5105498	24
4589825	4	4939017	17
4591670	35	4939017	37
4683748	15	5117177	50
4690180	3	5230942	15
4690180	12	5336712	4
4708023	16	5097279	28
4722219	20	6189742	48
4858020	14	6353801	12
4891959	13	5121337	24
4932304	9	5157403	4
5037999	17	5251016	7
5117177	18	5431622	10
5157403	22	5559738	17
5157403	10	5251016	7
5251016	7	6189742	22
